u,v,key,osmid,highway,oneway,length,name,geometry,speed_kph,bearing,travel_time,grade,grade_abs,simple_model_e,lanes,maxspeed,ref,bridge,junction,width,access
7165345677,7165345676,0,93399445,residential,False,47.68899999999999,500 West,"LINESTRING (-111.8465192 41.7578274, -111.8465163 41.7579405, -111.8465078 41.7582562)",41.6,1.1,4.1,0.003,0.003,75438.71067986843,,,,,,,
7165345677,82919992,0,182545463,secondary,False,207.57600000000002,1400 North,"LINESTRING (-111.8465192 41.7578274, -111.8452344 41.7578067, -111.8440173 41.757787)",64.6,91.2,11.6,0.008,0.008,529517.073662714,2,,,,,,
82919992,82934170,0,182545463,secondary,False,79.964,1400 North,"LINESTRING (-111.8440173 41.757787, -111.8430535 41.7577714)",64.6,91.2,4.5,0.008,0.008,205671.05108466547,2,,,,,,
82919992,82919993,0,10084038,residential,False,143.32299999999998,400 West,"LINESTRING (-111.8440173 41.757787, -111.8440124 41.7578938, -111.8440114 41.7579195, -111.8439861 41.7590757)",41.6,1.0,12.4,-0.003,0.003,225363.15607757852,,,,,,,
82919992,82911900,0,10084038,residential,False,40.287,400 West,"LINESTRING (-111.8440173 41.757787, -111.8440236 41.7576682, -111.8440374 41.757425)",41.6,182.4,3.5,0.011,0.011,63959.37913245055,,,,,,,
82919992,7165345677,0,182545463,secondary,False,207.57600000000002,1400 North,"LINESTRING (-111.8440173 41.757787, -111.8452344 41.7578067, -111.8465192 41.7578274)",64.6,271.2,11.6,-0.008,0.008,529333.87588132,2,,,,,,
82934170,82919992,0,182545463,secondary,False,79.964,1400 North,"LINESTRING (-111.8430535 41.7577714, -111.8440173 41.757787)",64.6,271.2,4.5,-0.008,0.008,205487.85330327158,2,,,,,,
82934170,82938689,0,10086360,residential,False,105.351,340 West,"LINESTRING (-111.8430535 41.7577714, -111.8430576 41.7576698, -111.8430636 41.7575326, -111.8430923 41.7568244)",41.6,181.8,9.1,0.007,0.007,165960.07557146452,,,,,,,
82934170,82917022,0,182545463,secondary,False,50.569,1400 North,"LINESTRING (-111.8430535 41.7577714, -111.8429574 41.7577698, -111.8425992 41.757764, -111.842444 41.7577615)",64.6,91.2,2.8,0.012,0.012,131093.80259244973,2,,,,,,
82917022,82928608,0,182545463,secondary,False,48.021,1400 North,"LINESTRING (-111.842444 41.7577615, -111.8418652 41.7577522)",64.6,91.2,2.7,0.005,0.005,124593.33113241108,2,,,,,,
82917022,9600728854,0,10083665,residential,False,98.584,310 West,"LINESTRING (-111.842444 41.7577615, -111.8424501 41.7576598, -111.8424783 41.7569975, -111.842642 41.7570003)",41.6,191.0,8.5,0.004,0.004,155336.3561915432,,,,,,,
82917022,82934170,0,182545463,secondary,False,50.569,1400 North,"LINESTRING (-111.842444 41.7577615, -111.8425992 41.757764, -111.8429574 41.7577698, -111.8430535 41.7577714)",64.6,271.2,2.8,-0.012,0.012,130871.39221203544,2,,,,,,
82928608,82917022,0,182545463,secondary,False,48.021,1400 North,"LINESTRING (-111.8418652 41.7577522, -111.842444 41.7577615)",64.6,271.2,2.7,-0.005,0.005,124439.5428005437,2,,,,,,
82928608,82918916,0,182545463,secondary,False,5.393,1400 North,"LINESTRING (-111.8418652 41.7577522, -111.8418002 41.7577511)",64.6,91.3,0.3,0.012,0.012,16449.094932233165,2,,,,,,
82928608,82921927,0,10085028,residential,False,141.925,300 West,"LINESTRING (-111.8418652 41.7577522, -111.8418636 41.7578668, -111.8418489 41.7590285)",41.6,0.5,12.3,-0.007,0.007,223158.44322844414,,,,,,,
82918916,82928608,0,182545463,secondary,False,5.393,1400 North,"LINESTRING (-111.8418002 41.7577511, -111.8418652 41.7577522)",64.6,271.3,0.3,-0.012,0.012,16226.258061078204,2,,,,,,
82918916,82913327,0,182545463,secondary,False,53.746,1400 North,"LINESTRING (-111.8418002 41.7577511, -111.8411524 41.7577406)",64.6,91.2,3.0,0.006,0.006,139126.7917712175,2,,,,,,
82918916,9578068235,0,10083938,residential,False,145.422,290 West,"LINESTRING (-111.8418002 41.7577511, -111.8418065 41.7576477, -111.8418366 41.7569815, -111.8411162 41.7569628)",41.6,147.1,12.6,0.001,0.001,228771.81626051903,,,,,,,
82913327,82918916,0,182545463,secondary,False,53.746,1400 North,"LINESTRING (-111.8411524 41.7577406, -111.8418002 41.7577511)",64.6,271.2,3.0,-0.006,0.006,138963.200289489,2,,,,,,
82913327,82913325,0,10083136,residential,False,71.878,260 West,"LINESTRING (-111.8411524 41.7577406, -111.8411532 41.7576381, -111.8411678 41.7570943)",41.6,181.0,6.2,-0.004,0.004,113443.74974565016,,,,,,,
82913327,82918417,0,182545463,secondary,False,52.252,1400 North,"LINESTRING (-111.8411524 41.7577406, -111.840869 41.7577362, -111.8405226 41.7577309)",64.6,91.2,2.9,0.001,0.001,135310.9009722377,2,,,,,,
82918417,82931977,0,182545463,secondary,False,55.322,1400 North,"LINESTRING (-111.8405226 41.7577309, -111.8398558 41.7577202)",64.6,91.2,3.1,0.016,0.016,143175.28508915828,2,,,,,,
82918417,9578068234,0,10083875,residential,False,119.918,240 West,"LINESTRING (-111.8405226 41.7577309, -111.840523 41.7576268, -111.8405258 41.7569586, -111.8409362 41.7569585)",41.6,201.8,10.4,-0.002,0.002,188760.1015855812,,,,,,,
82918417,82913327,0,182545463,secondary,False,52.252,1400 North,"LINESTRING (-111.8405226 41.7577309, -111.840869 41.7577362, -111.8411524 41.7577406)",64.6,271.2,2.9,-0.001,0.001,135196.32523993414,2,,,,,,
82931977,82918417,0,182545463,secondary,False,55.322,1400 North,"LINESTRING (-111.8398558 41.7577202, -111.8405226 41.7577309)",64.6,271.2,3.1,-0.016,0.016,142913.66211029698,2,,,,,,
82931977,9228711537,0,10085460,residential,False,140.84000000000003,220 West,"LINESTRING (-111.8398558 41.7577202, -111.8398583 41.757614, -111.8398745 41.7569145, -111.8393558 41.7569162, -111.8392569 41.756919)",41.6,150.9,12.2,0.006,0.006,221604.1287017639,,,,,,,
82931977,82934168,0,182545463,secondary,False,51.756,1400 North,"LINESTRING (-111.8398558 41.7577202, -111.8393927 41.7577123, -111.839232 41.7577096)",64.6,91.3,2.9,0.018,0.018,134135.7242723681,2,,,,,,
82934168,82882346,0,10085813,secondary,False,406.773,1400 North,"LINESTRING (-111.839232 41.7577096, -111.8391282 41.7577069, -111.8378252 41.7576731, -111.8376501 41.7576686, -111.837 41.7576518, -111.836459 41.7576378, -111.8360677 41.7576277, -111.8352388 41.7576063, -111.8348711 41.7575968, -111.8346002 41.7575898, -111.834331 41.7575828)",64.6,92.0,22.7,0.013,0.013,1035053.4100758214,2,,,,,,
82934168,82931977,0,182545463,secondary,False,51.756,1400 North,"LINESTRING (-111.839232 41.7577096, -111.8393927 41.7577123, -111.8398558 41.7577202)",64.6,271.3,2.9,-0.018,0.018,133854.0685038173,2,,,,,,
82934168,9228711537,0,182545466,residential,False,87.935,200 West,"LINESTRING (-111.839232 41.7577096, -111.839235 41.7575967, -111.8392569 41.756919)",41.6,181.3,7.6,-0.0,0.0,138631.8387569303,,,,,,,
82934168,82918378,0,182545468,residential,False,412.787,200 West,"LINESTRING (-111.839232 41.7577096, -111.839229 41.7578272, -111.8392243 41.7581266, -111.839211 41.7588238, -111.8392059 41.7590987, -111.839195 41.7596826, -111.839178 41.7605407, -111.8391666 41.7609814, -111.8391624 41.7614215)",41.6,0.8,35.7,-0.003,0.003,647852.5103644392,,,,,,,
82882346,82934168,0,10085813,secondary,False,406.773,1400 North,"LINESTRING (-111.834331 41.7575828, -111.8346002 41.7575898, -111.8348711 41.7575968, -111.8352388 41.7576063, -111.8360677 41.7576277, -111.836459 41.7576378, -111.837 41.7576518, -111.8376501 41.7576686, -111.8378252 41.7576731, -111.8391282 41.7577069, -111.839232 41.7577096)",64.6,272.0,22.7,-0.013,0.013,1034817.7936651681,2,,,,,,
