osmid,y,x,street_count,elevation,highway,geometry
82918883,41.9067908,-111.8063212,3,1454.232,,POINT (-111.8063212 41.9067908)
82918890,41.8246683,-111.8291828,3,1389.682,,POINT (-111.8291828 41.8246683)
82918892,41.8239494,-111.8292005,3,1387.841,,POINT (-111.8292005 41.8239494)
82918916,41.7577511,-111.8418002,3,1369.026,,POINT (-111.8418002 41.7577511)
82918923,41.7167699,-111.8425288,3,1368.268,,POINT (-111.8425288 41.7167699)
82918925,41.71676,-111.841805,1,1369.363,turning_circle,POINT (-111.841805 41.71676)
82918949,41.8553096,-112.005209,3,1366.087,,POINT (-112.005209 41.8553096)
82918951,41.8590697,-112.0051965,4,1373.198,,POINT (-112.0051965 41.8590697)
82918953,41.8638981,-112.0052596,3,1389.532,,POINT (-112.0052596 41.8638981)
82918977,41.8512501,-111.8898281,1,1355.361,,POINT (-111.8898281 41.8512501)
82918986,41.8513414,-111.8937798,3,1356.021,,POINT (-111.8937798 41.8513414)
82919008,41.8746076,-111.8250194,3,1397.593,,POINT (-111.8250194 41.8746076)
82919048,41.8439719,-111.8076714,3,1469.748,,POINT (-111.8076714 41.8439719)
82919214,41.8308829,-111.819007,1,1415.733,turning_circle,POINT (-111.819007 41.8308829)
82919220,41.7554508,-111.8169286,3,1403.87,,POINT (-111.8169286 41.7554508)
82919235,41.7405226,-111.8486492,1,1367.238,,POINT (-111.8486492 41.7405226)
82919276,41.6800513,-111.8335434,3,1382.732,,POINT (-111.8335434 41.6800513)
82919281,41.7444098,-111.847917,3,1367.656,,POINT (-111.847917 41.7444098)
82919283,41.7444839,-111.8473773,1,1368.161,turning_circle,POINT (-111.8473773 41.7444839)
82919287,41.7214018,-111.8258147,4,1392.97,,POINT (-111.8258147 41.7214018)
82919292,41.9078263,-112.0295949,3,1458.172,,POINT (-112.0295949 41.9078263)
82919294,41.9154945,-112.0292494,4,1460.199,,POINT (-112.0292494 41.9154945)
82919296,41.9196559,-112.0291219,3,1462.648,,POINT (-112.0291219 41.9196559)
82919324,41.8294563,-111.8933193,3,1352.821,,POINT (-111.8933193 41.8294563)
82919343,41.8464747,-111.8343822,3,1402.291,,POINT (-111.8343822 41.8464747)
82919348,41.8637056,-111.8297336,3,1404.206,,POINT (-111.8297336 41.8637056)
82919351,41.6610917,-111.8278454,1,1400.88,turning_circle,POINT (-111.8278454 41.6610917)
82919353,41.6626318,-111.8278856,3,1398.997,,POINT (-111.8278856 41.6626318)
82919370,41.806857,-111.8053789,3,1454.035,,POINT (-111.8053789 41.806857)
82919382,41.7356415,-111.859634,4,1356.963,traffic_signals,POINT (-111.859634 41.7356415)
82919386,41.7430919,-111.8591889,4,1355.644,,POINT (-111.8591889 41.7430919)
82919390,41.7470027,-111.8590948,4,1357.662,,POINT (-111.8590948 41.7470027)
82919393,41.7505426,-111.8590046,4,1357.867,traffic_signals,POINT (-111.8590046 41.7505426)
82919398,41.757974,-111.8588152,3,1356.329,traffic_signals,POINT (-111.8588152 41.757974)
82919404,41.7635371,-111.858646,3,1355.35,,POINT (-111.858646 41.7635371)
82919410,41.7654163,-111.858588,3,1355.375,,POINT (-111.858588 41.7654163)
82919417,41.7781013,-111.8583443,3,1353.415,,POINT (-111.8583443 41.7781013)
82919440,41.7648156,-111.8137,4,1400.26,,POINT (-111.8137 41.7648156)
82919446,41.7650502,-111.8287962,3,1378.609,,POINT (-111.8287962 41.7650502)
82919448,41.7649455,-111.834245,4,1374.563,traffic_signals,POINT (-111.834245 41.7649455)
82919454,41.7558171,-111.7898421,1,1472.81,turning_circle,POINT (-111.7898421 41.7558171)
82919457,41.7558184,-111.794597,3,1463.9,,POINT (-111.794597 41.7558184)
82919463,41.7367902,-111.7974862,3,1471.24,,POINT (-111.7974862 41.7367902)
82919467,41.736217,-111.7963709,1,1485.258,turning_circle,POINT (-111.7963709 41.736217)
82919472,41.6986834,-111.8061606,3,1488.741,,POINT (-111.8061606 41.6986834)
82919476,41.6980375,-111.803267,3,1501.819,,POINT (-111.803267 41.6980375)
82919479,41.6984999,-111.8064591,1,1488.821,turning_circle,POINT (-111.8064591 41.6984999)
82919501,41.839454,-111.893558,3,1354.167,,POINT (-111.893558 41.839454)
82919507,41.7082031,-111.8044029,3,1461.064,,POINT (-111.8044029 41.7082031)
82919509,41.70822,-111.8063654,1,1443.832,,POINT (-111.8063654 41.70822)
82919514,41.7236054,-111.860548,3,1360.851,,POINT (-111.860548 41.7236054)
82919611,41.580428,-111.8086192,3,1648.696,,POINT (-111.8086192 41.580428)
82919616,41.801726,-111.8107063,1,1419.625,turning_circle,POINT (-111.8107063 41.801726)
82919623,41.7337405,-111.8118863,3,1396.53,,POINT (-111.8118863 41.7337405)
82919626,41.6629949,-111.833706,3,1397.229,,POINT (-111.833706 41.6629949)
82919640,41.7801372,-111.8182812,1,1383.645,,POINT (-111.8182812 41.7801372)
82919643,41.7805861,-111.8182994,3,1382.627,,POINT (-111.8182994 41.7805861)
82919645,41.7820664,-111.8183609,3,1380.801,,POINT (-111.8183609 41.7820664)
82919647,41.784375,-111.818311,3,1376.234,,POINT (-111.818311 41.784375)
82919649,41.7875309,-111.8182441,4,1374.058,,POINT (-111.8182441 41.7875309)
82919653,41.7950622,-111.818041,3,1379.731,,POINT (-111.818041 41.7950622)
82919661,41.9030112,-111.9514007,3,1369.826,,POINT (-111.9514007 41.9030112)
82919700,41.6334079,-111.9429145,3,1404.72,,POINT (-111.9429145 41.6334079)
82919885,41.7533526,-111.8250664,3,1389.914,,POINT (-111.8250664 41.7533526)
82919889,41.7428713,-111.8425258,3,1371.942,,POINT (-111.8425258 41.7428713)
82919895,41.7438586,-111.8427409,1,1371.564,,POINT (-111.8427409 41.7438586)
82919898,41.8366431,-111.8438602,3,1385.796,,POINT (-111.8438602 41.8366431)
82919899,41.8387086,-111.8438289,4,1385.844,,POINT (-111.8438289 41.8387086)
82919901,41.8399258,-111.8438186,3,1386.195,,POINT (-111.8438186 41.8399258)
82919905,41.8408149,-111.8438212,3,1385.155,,POINT (-111.8438212 41.8408149)
82919907,41.8429994,-111.8437342,3,1384.435,,POINT (-111.8437342 41.8429994)
82919909,41.8432312,-111.8437536,3,1384.132,,POINT (-111.8437536 41.8432312)
82919934,41.7503476,-111.8447939,4,1367.677,,POINT (-111.8447939 41.7503476)
82919964,41.7315546,-111.84533,4,1374.162,,POINT (-111.84533 41.7315546)
82919966,41.7334636,-111.8452519,4,1375.058,,POINT (-111.8452519 41.7334636)
82919968,41.7353918,-111.8451734,4,1374.428,,POINT (-111.8451734 41.7353918)
82919972,41.7373117,-111.8451077,4,1373.672,,POINT (-111.8451077 41.7373117)
82919975,41.7410967,-111.8450402,4,1370.216,,POINT (-111.8450402 41.7410967)
82919977,41.7428906,-111.8449805,4,1369.806,,POINT (-111.8449805 41.7428906)
82919981,41.8647766,-111.999681,3,1382.661,,POINT (-111.999681 41.8647766)
82919988,41.7451891,-111.8449474,4,1368.25,,POINT (-111.8449474 41.7451891)
82919992,41.757787,-111.8440173,4,1367.465,,POINT (-111.8440173 41.757787)
82919993,41.7590757,-111.8439861,3,1366.99,,POINT (-111.8439861 41.7590757)
82919995,41.7633079,-111.8438763,3,1366.547,,POINT (-111.8438763 41.7633079)
82919997,41.7647023,-111.8438208,3,1365.815,,POINT (-111.8438208 41.7647023)
82920000,41.7651422,-111.8438126,4,1364.168,,POINT (-111.8438126 41.7651422)
82920005,41.636372,-111.8662635,3,1419.464,,POINT (-111.8662635 41.636372)
82920007,41.6385153,-111.8661351,4,1414.32,,POINT (-111.8661351 41.6385153)
82920009,41.6405493,-111.8660218,4,1411.984,,POINT (-111.8660218 41.6405493)
82920013,41.7204741,-111.971557,3,1365.999,,POINT (-111.971557 41.7204741)
82920015,41.7177795,-111.9716627,3,1358.32,,POINT (-111.9716627 41.7177795)
82920021,41.8649625,-111.8293973,3,1404.998,,POINT (-111.8293973 41.8649625)
82920027,41.8648734,-111.824985,1,1431.466,,POINT (-111.824985 41.8648734)
82920295,41.8028659,-111.8059731,1,1462.481,turning_loop,POINT (-111.8059731 41.8028659)
82920311,41.8881865,-112.0005881,1,1425.238,,POINT (-112.0005881 41.8881865)
82920320,41.7138038,-111.98196,3,1398.709,,POINT (-111.98196 41.7138038)
82920326,41.7141573,-111.9790242,4,1374.635,,POINT (-111.9790242 41.7141573)
82920332,41.8050685,-111.820178,3,1381.596,,POINT (-111.820178 41.8050685)
82920336,41.8051428,-111.824211,4,1373.449,,POINT (-111.824211 41.8051428)
82920346,41.842899,-111.8381909,4,1394.004,,POINT (-111.8381909 41.842899)
82920348,41.8429244,-111.8395898,3,1389.92,,POINT (-111.8395898 41.8429244)
82920350,41.8429492,-111.8409621,4,1387.612,,POINT (-111.8409621 41.8429492)
82920371,41.6404191,-111.8605298,4,1416.449,,POINT (-111.8605298 41.6404191)
82920375,41.6404782,-111.8632991,4,1414.9,,POINT (-111.8632991 41.6404782)
82920377,41.6406196,-111.868822,3,1411.139,,POINT (-111.868822 41.6406196)
82920381,41.6408224,-111.8767643,3,1405.456,,POINT (-111.8767643 41.6408224)
82920385,41.6408869,-111.8792911,3,1400.302,,POINT (-111.8792911 41.6408869)
82920395,41.6451227,-111.9393442,3,1401.946,,POINT (-111.9393442 41.6451227)
82920396,41.7372256,-111.8399963,4,1376.644,,POINT (-111.8399963 41.7372256)
82920397,41.7372689,-111.84257,4,1376.227,,POINT (-111.84257 41.7372689)
82920398,41.7373551,-111.8476899,4,1368.973,,POINT (-111.8476899 41.7373551)
82920404,41.7197026,-111.842446,3,1369.678,,POINT (-111.842446 41.7197026)
82920415,41.7188252,-111.8405679,3,1371.401,,POINT (-111.8405679 41.7188252)
82920467,41.7427794,-111.9890117,3,1397.249,,POINT (-111.9890117 41.7427794)
82920477,41.7530611,-111.9891065,4,1385.305,,POINT (-111.9891065 41.7530611)
82920479,41.7572091,-111.9890905,4,1380.519,,POINT (-111.9890905 41.7572091)
82920481,41.7645803,-111.989061,3,1374.873,,POINT (-111.989061 41.7645803)
82920522,41.856111,-111.9914904,4,1371.462,,POINT (-111.9914904 41.856111)
82920526,41.7208435,-111.8690389,3,1356.866,,POINT (-111.8690389 41.7208435)
82920527,41.7194204,-111.8687973,3,1357.762,,POINT (-111.8687973 41.7194204)
82920529,41.7187077,-111.8684952,4,1358.328,,POINT (-111.8684952 41.7187077)
82920538,41.8388784,-111.8083533,4,1469.635,,POINT (-111.8083533 41.8388784)
82920545,41.8421702,-111.8088111,3,1477.537,,POINT (-111.8088111 41.8421702)
82920797,41.7250719,-111.8212591,3,1402.419,,POINT (-111.8212591 41.7250719)
82920799,41.721289,-111.8163969,3,1390.773,,POINT (-111.8163969 41.721289)
82920803,41.6832889,-111.8236436,4,1405.034,,POINT (-111.8236436 41.6832889)
82920805,41.6833289,-111.826424,4,1394.823,,POINT (-111.826424 41.6833289)
82920807,41.6598628,-111.8333455,3,1408.479,,POINT (-111.8333455 41.6598628)
82920811,41.659824,-111.8396203,3,1403.447,,POINT (-111.8396203 41.659824)
82920821,41.660013,-111.8488805,4,1386.784,,POINT (-111.8488805 41.660013)
82920823,41.6601584,-111.861186,3,1380.069,,POINT (-111.861186 41.6601584)
82920829,41.6893174,-111.808618,4,1487.343,,POINT (-111.808618 41.6893174)
82920857,41.7445394,-111.8465285,1,1368.351,turning_circle,POINT (-111.8465285 41.7445394)
82920864,41.8547578,-112.0136114,1,1367.471,,POINT (-112.0136114 41.8547578)
82920874,41.7355859,-111.855771,3,1359.895,,POINT (-111.855771 41.7355859)
82920903,41.9155778,-112.0344,3,1461.383,,POINT (-112.0344 41.9155778)
82920908,41.7763672,-111.828109,1,1370.148,,POINT (-111.828109 41.7763672)
82920910,41.7763599,-111.8276891,3,1371.521,,POINT (-111.8276891 41.7763599)
82920912,41.7763214,-111.8257476,3,1375.116,,POINT (-111.8257476 41.7763214)
82920937,41.6992408,-111.8076403,3,1483.042,,POINT (-111.8076403 41.6992408)
82920962,41.6988706,-111.8035416,3,1497.955,,POINT (-111.8035416 41.6988706)
82920964,41.699191,-111.802546,3,1499.345,,POINT (-111.802546 41.699191)
82920968,41.7349394,-111.8193002,3,1391.503,,POINT (-111.8193002 41.7349394)
82920973,41.7383772,-111.8194062,3,1415.38,,POINT (-111.8194062 41.7383772)
82920981,41.7469302,-111.8543087,3,1362.065,,POINT (-111.8543087 41.7469302)
82921009,41.7463651,-111.8345593,4,1378.906,,POINT (-111.8345593 41.7463651)
82921011,41.746437,-111.8358649,4,1376.49,,POINT (-111.8358649 41.746437)
82921015,41.7465133,-111.839537,3,1372.594,,POINT (-111.839537 41.7465133)
82921053,41.8389194,-111.8111827,3,1467.539,,POINT (-111.8111827 41.8389194)
82921056,41.838912,-111.809837,3,1469.338,,POINT (-111.809837 41.838912)
82921065,41.8336725,-111.8189921,3,1419.378,,POINT (-111.8189921 41.8336725)
82921068,41.8336848,-111.8200205,4,1415.913,,POINT (-111.8200205 41.8336848)
82921069,41.8337136,-111.8220936,3,1412.913,,POINT (-111.8220936 41.8337136)
82921070,41.8337644,-111.8242968,3,1410.236,,POINT (-111.8242968 41.8337644)
82921076,41.8335897,-111.8155093,1,1428.55,,POINT (-111.8155093 41.8335897)
82921078,41.8336448,-111.818031,3,1421.487,,POINT (-111.818031 41.8336448)
82921086,41.699787,-111.8066401,1,1484.587,turning_circle,POINT (-111.8066401 41.699787)
82921098,41.6247243,-111.8352812,3,1462.756,,POINT (-111.8352812 41.6247243)
82921113,41.8561994,-111.9943367,3,1370.581,,POINT (-111.9943367 41.8561994)
82921115,41.8562569,-111.9972743,3,1369.454,,POINT (-111.9972743 41.8562569)
82921119,41.8563208,-111.9999952,4,1368.807,,POINT (-111.9999952 41.8563208)
82921124,41.627851,-111.8582735,4,1447.927,,POINT (-111.8582735 41.627851)
82921126,41.6278995,-111.8610447,4,1433.252,,POINT (-111.8610447 41.6278995)
82921128,41.627934,-111.863798,4,1431.219,,POINT (-111.863798 41.627934)
82921130,41.6280142,-111.866522,3,1424.908,stop,POINT (-111.866522 41.6280142)
82921139,41.9163783,-111.8117147,4,1405.364,,POINT (-111.8117147 41.9163783)
82921143,41.9164243,-111.8144804,3,1396.645,,POINT (-111.8144804 41.9164243)
82921149,41.7259843,-111.8377623,4,1375.643,,POINT (-111.8377623 41.7259843)
82921151,41.7260237,-111.840559,3,1373.35,,POINT (-111.840559 41.7260237)
82921155,41.7260512,-111.8429448,4,1373.102,,POINT (-111.8429448 41.7260512)
82921157,41.7260912,-111.8455451,4,1371.323,,POINT (-111.8455451 41.7260912)
82921158,41.7262014,-111.850572,4,1369.618,,POINT (-111.850572 41.7262014)
82921163,41.8302983,-111.8356864,4,1394.199,,POINT (-111.8356864 41.8302983)
82921165,41.830357,-111.8384772,4,1389.667,,POINT (-111.8384772 41.830357)
82921167,41.8303713,-111.8411902,4,1385.879,,POINT (-111.8411902 41.8303713)
82921168,41.8304699,-111.8438659,3,1381.036,,POINT (-111.8438659 41.8304699)
82921176,41.7296226,-111.8444849,3,1376.139,,POINT (-111.8444849 41.7296226)
82921178,41.7315388,-111.844418,3,1375.7,,POINT (-111.844418 41.7315388)
82921183,41.7551027,-111.816938,3,1405.505,,POINT (-111.816938 41.7551027)
82921189,41.7626628,-111.789621,1,1480.651,turning_circle,POINT (-111.789621 41.7626628)
82921227,41.832992,-111.8229539,3,1409.759,,POINT (-111.8229539 41.832992)
82921229,41.8325025,-111.8229423,1,1410.069,turning_circle,POINT (-111.8229423 41.8325025)
82921263,41.6274482,-111.8107586,3,1475.022,,POINT (-111.8107586 41.6274482)
82921269,41.63235,-111.9262457,3,1379.444,,POINT (-111.9262457 41.63235)
82921270,41.6344286,-111.9261825,4,1378.939,,POINT (-111.9261825 41.6344286)
82921272,41.6386155,-111.9260936,4,1376.237,,POINT (-111.9260936 41.6386155)
82921278,41.8070233,-111.8267422,3,1369.541,,POINT (-111.8267422 41.8070233)
82921280,41.808048,-111.826716,3,1370.211,,POINT (-111.826716 41.808048)
82921282,41.8127043,-111.8266134,4,1374.064,,POINT (-111.8266134 41.8127043)
82921286,41.820245,-111.8264757,4,1384.376,,POINT (-111.8264757 41.820245)
82921293,41.823975,-111.826276,4,1389.713,,POINT (-111.826276 41.823975)
82921309,41.8047628,-111.8080914,1,1439.233,turning_circle,POINT (-111.8080914 41.8047628)
82921314,41.6335559,-111.8240478,4,1465.406,,POINT (-111.8240478 41.6335559)
82921316,41.633542,-111.825129,3,1465.472,,POINT (-111.825129 41.633542)
82921318,41.6335335,-111.826195,3,1464.961,,POINT (-111.826195 41.6335335)
82921320,41.6335352,-111.8272539,3,1465.546,,POINT (-111.8272539 41.6335352)
82921374,41.6444976,-111.8792437,3,1392.464,,POINT (-111.8792437 41.6444976)
82921375,41.644554,-111.8829908,1,1390.949,,POINT (-111.8829908 41.644554)
82921380,41.6131853,-111.8762526,3,1464.77,,POINT (-111.8762526 41.6131853)
82921389,41.7168314,-111.8446529,3,1367.108,,POINT (-111.8446529 41.7168314)
82921395,41.7169898,-111.843656,4,1367.756,,POINT (-111.843656 41.7169898)
82921397,41.7169882,-111.8425226,3,1368.32,,POINT (-111.8425226 41.7169882)
82921426,41.5623907,-111.835746,3,1499.83,,POINT (-111.835746 41.5623907)
82921428,41.5644837,-111.8356967,4,1501.479,,POINT (-111.8356967 41.5644837)
82921430,41.5665736,-111.8356239,4,1503.579,,POINT (-111.8356239 41.5665736)
82921432,41.568649,-111.8355143,4,1504.219,,POINT (-111.8355143 41.568649)
82921435,41.5707363,-111.8355147,4,1501.268,,POINT (-111.8355147 41.5707363)
82921437,41.5728509,-111.8354483,3,1500.731,,POINT (-111.8354483 41.5728509)
82921440,41.6780895,-111.8265253,4,1389.555,,POINT (-111.8265253 41.6780895)
82921441,41.6798287,-111.8264794,4,1391.038,,POINT (-111.8264794 41.6798287)
82921442,41.6815628,-111.8264614,4,1392.4,,POINT (-111.8264614 41.6815628)
82921452,41.7584463,-111.7936815,3,1467.37,,POINT (-111.7936815 41.7584463)
82921454,41.759442,-111.7937058,3,1470.437,,POINT (-111.7937058 41.759442)
82921456,41.760175,-111.7937217,4,1470.675,,POINT (-111.7937217 41.760175)
82921470,41.8314405,-111.8179919,4,1419.068,,POINT (-111.8179919 41.8314405)
82921478,41.8288507,-111.8183074,1,1418.911,turning_circle,POINT (-111.8183074 41.8288507)
82921483,41.6514354,-111.849052,3,1393.137,,POINT (-111.849052 41.6514354)
82921501,41.6697578,-111.848674,3,1383.016,,POINT (-111.848674 41.6697578)
82921503,41.6706682,-111.848658,3,1384.213,,POINT (-111.848658 41.6706682)
82921505,41.6748948,-111.8485034,3,1383.578,,POINT (-111.8485034 41.6748948)
82921512,41.7305541,-111.8014112,3,1475.502,,POINT (-111.8014112 41.7305541)
82921514,41.7306181,-111.8006094,1,1479.026,turning_circle,POINT (-111.8006094 41.7306181)
82921544,41.7231916,-111.8630995,3,1359.735,,POINT (-111.8630995 41.7231916)
82921546,41.7235177,-111.8632175,1,1359.821,turning_circle,POINT (-111.8632175 41.7235177)
82921550,41.7634685,-111.7921297,1,1475.931,,POINT (-111.7921297 41.7634685)
82921552,41.7634599,-111.7917151,4,1476.863,,POINT (-111.7917151 41.7634599)
82921554,41.7634561,-111.79024,3,1480.821,,POINT (-111.79024 41.7634561)
82921572,41.8389274,-111.8741456,3,1352.861,,POINT (-111.8741456 41.8389274)
82921580,41.7523807,-111.8286384,1,1385.015,turning_circle,POINT (-111.8286384 41.7523807)
82921582,41.7528056,-111.8286116,4,1384.56,,POINT (-111.8286116 41.7528056)
82921584,41.7533796,-111.8286231,1,1384.634,turning_circle,POINT (-111.8286231 41.7533796)
82921587,41.8069933,-111.8134666,1,1406.523,turning_circle,POINT (-111.8134666 41.8069933)
82921598,41.709799,-111.810161,4,1415.396,,POINT (-111.810161 41.709799)
82921600,41.7098148,-111.8126516,4,1411.788,,POINT (-111.8126516 41.7098148)
82921603,41.709891,-111.8177274,4,1396.829,,POINT (-111.8177274 41.709891)
82921611,41.8385471,-111.8269965,3,1412.458,,POINT (-111.8269965 41.8385471)
82921614,41.838593,-111.832643,4,1402.784,traffic_signals,POINT (-111.832643 41.838593)
82921616,41.8385794,-111.819669,3,1445.104,,POINT (-111.819669 41.8385794)
82921621,41.6407692,-111.9168833,3,1367.669,,POINT (-111.9168833 41.6407692)
82921624,41.6408266,-111.9212005,4,1371.512,,POINT (-111.9212005 41.6408266)
82921628,41.6414834,-111.9249078,3,1367.037,,POINT (-111.9249078 41.6414834)
82921632,41.6406989,-111.9260978,3,1373.562,,POINT (-111.9260978 41.6406989)
82921634,41.6407482,-111.9287458,4,1375.909,,POINT (-111.9287458 41.6407482)
82921647,41.7327481,-111.8100738,3,1399.83,,POINT (-111.8100738 41.7327481)
82921651,41.7329558,-111.812044,4,1394.254,stop,POINT (-111.812044 41.7329558)
82921655,41.7329982,-111.8133423,3,1393.52,,POINT (-111.8133423 41.7329982)
82921659,41.7330308,-111.8160673,3,1391.929,,POINT (-111.8160673 41.7330308)
82921660,41.7330324,-111.817108,3,1391.736,,POINT (-111.817108 41.7330324)
82921663,41.7330797,-111.8192428,3,1390.665,,POINT (-111.8192428 41.7330797)
82921665,41.733131,-111.8221405,4,1389.021,,POINT (-111.8221405 41.733131)
82921677,41.8009454,-111.8079511,3,1437.024,,POINT (-111.8079511 41.8009454)
82921685,41.8009966,-111.8123263,4,1412.195,,POINT (-111.8123263 41.8009966)
82921698,41.6358271,-111.8412788,4,1439.055,,POINT (-111.8412788 41.6358271)
82921701,41.6359435,-111.8468756,3,1428.005,,POINT (-111.8468756 41.6359435)
82921704,41.6360081,-111.8495886,4,1423.648,,POINT (-111.8495886 41.6360081)
